Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"verifyElementPropertyValue(a, ""IsError"", false)",,,2019-02-18 17:18:43,2019-02-18 17:18:43,0.024s,FAILED
,,,,,,
Test Cases/ITSupporter/12SetPriorityTask,,,2019-02-18 17:18:43,2019-02-18 17:18:43,0.339s,PASSED
"a = sendRequest(findTestObject(""ITSupporter/12SetPriorityTask""))",,,2019-02-18 17:18:43,2019-02-18 17:18:43,0.054s,PASSED
"verifyResponseStatusCode(a, 200)",,,2019-02-18 17:18:43,2019-02-18 17:18:43,0.002s,PASSED
"verifyElementPropertyValue(a, ""IsError"", false)",,,2019-02-18 17:18:43,2019-02-18 17:18:43,0.021s,PASSED
,,,,,,
Test Cases/ITSupporter/13ViewGuideLine1,,,2019-02-18 17:18:43,2019-02-18 17:18:43,0.259s,PASSED
"a = sendRequest(findTestObject(""ITSupporter/13ViewGuideLine""))",,,2019-02-18 17:18:43,2019-02-18 17:18:43,0.034s,PASSED
"verifyResponseStatusCode(a, 200)",,,2019-02-18 17:18:43,2019-02-18 17:18:43,0.002s,PASSED
"verifyElementPropertyValue(a, ""IsError"", false)",,,2019-02-18 17:18:43,2019-02-18 17:18:43,0.019s,PASSED
,,,,,,
Test Cases/ITSupporter/14ViewITSupporterStatistic1,,,2019-02-18 17:18:43,2019-02-18 17:18:44,0.219s,PASSED
"a = sendRequest(findTestObject(""ITSupporter/14ViewITSupporterStatistic""))",,,2019-02-18 17:18:43,2019-02-18 17:18:44,0.060s,PASSED
"verifyResponseStatusCode(a, 200)",,,2019-02-18 17:18:44,2019-02-18 17:18:44,0.001s,PASSED
"verifyElementPropertyValue(a, ""IsError"", false)",,,2019-02-18 17:18:44,2019-02-18 17:18:44,0.018s,PASSED
,,,,,,
Test Cases/ITSupporter/15ViewITSupporterStatisticAll1,,,2019-02-18 17:18:44,2019-02-18 17:18:44,0.232s,PASSED
"a = sendRequest(findTestObject(""ITSupporter/15ViewITSupporterStatisticAll""))",,,2019-02-18 17:18:44,2019-02-18 17:18:44,0.044s,PASSED
"verifyResponseStatusCode(a, 200)",,,2019-02-18 17:18:44,2019-02-18 17:18:44,0.001s,PASSED
"verifyElementPropertyValue(a, ""IsError"", false)",,,2019-02-18 17:18:44,2019-02-18 17:18:44,0.020s,PASSED
,,,,,,
Test Cases/ITSupporter/16ViewITSupporterStatisticToday1,,,2019-02-18 17:18:44,2019-02-18 17:18:44,0.265s,PASSED
"a = sendRequest(findTestObject(""ITSupporter/16ViewITSupporterStatisticToday""))",,,2019-02-18 17:18:44,2019-02-18 17:18:44,0.050s,PASSED
"verifyResponseStatusCode(a, 200)",,,2019-02-18 17:18:44,2019-02-18 17:18:44,0.002s,PASSED
"verifyElementPropertyValue(a, ""IsError"", false)",,,2019-02-18 17:18:44,2019-02-18 17:18:44,0.022s,PASSED
,,,,,,
Test Cases/ITSupporter/17UpdateStatusIT,,,2019-02-18 17:18:44,2019-02-18 17:18:44,0.232s,PASSED
"a = sendRequest(findTestObject(""ITSupporter/17UpdateStatusIT""))",,,2019-02-18 17:18:44,2019-02-18 17:18:44,0.034s,PASSED
"verifyResponseStatusCode(a, 200)",,,2019-02-18 17:18:44,2019-02-18 17:18:44,0.001s,PASSED
"verifyElementPropertyValue(a, ""IsError"", false)",,,2019-02-18 17:18:44,2019-02-18 17:18:44,0.019s,PASSED
,,,,,,
Test Cases/ITSupporter/18UpdateStartTime,,,2019-02-18 17:18:44,2019-02-18 17:18:44,0.219s,PASSED
"a = sendRequest(findTestObject(""ITSupporter/18UpdateStartTime""))",,,2019-02-18 17:18:44,2019-02-18 17:18:44,0.046s,PASSED
"verifyResponseStatusCode(a, 200)",,,2019-02-18 17:18:44,2019-02-18 17:18:44,0.001s,PASSED
"verifyElementPropertyValue(a, ""IsError"", false)",,,2019-02-18 17:18:44,2019-02-18 17:18:44,0.023s,PASSED
,,,,,,
Test Cases/ITSupporter/19UpdateEndTime,,,2019-02-18 17:18:44,2019-02-18 17:18:45,0.279s,PASSED
"a = sendRequest(findTestObject(""ITSupporter/19UpdateEndTime""))",,,2019-02-18 17:18:45,2019-02-18 17:18:45,0.047s,PASSED
"verifyResponseStatusCode(a, 200)",,,2019-02-18 17:18:45,2019-02-18 17:18:45,0.001s,PASSED
"verifyElementPropertyValue(a, ""IsError"", false)",,,2019-02-18 17:18:45,2019-02-18 17:18:45,0.017s,PASSED
,,,,,,
Test Cases/ITSupporter/20GetIsOnline,,,2019-02-18 17:18:45,2019-02-18 17:18:45,0.251s,PASSED
"a = sendRequest(findTestObject(""ITSupporter/20GetIsOnline""))",,,2019-02-18 17:18:45,2019-02-18 17:18:45,0.036s,PASSED
"verifyResponseStatusCode(a, 200)",,,2019-02-18 17:18:45,2019-02-18 17:18:45,0.001s,PASSED
"verifyElementPropertyValue(a, ""IsError"", false)",,,2019-02-18 17:18:45,2019-02-18 17:18:45,0.019s,PASSED
,,,,,,
Test Cases/ITSupporter/21GetIsBusy,,,2019-02-18 17:18:45,2019-02-18 17:18:45,0.224s,PASSED
"a = sendRequest(findTestObject(""ITSupporter/21GetIsBusy""))",,,2019-02-18 17:18:45,2019-02-18 17:18:45,0.048s,PASSED
"verifyResponseStatusCode(a, 200)",,,2019-02-18 17:18:45,2019-02-18 17:18:45,0.001s,PASSED
"verifyElementPropertyValue(a, ""IsError"", false)",,,2019-02-18 17:18:45,2019-02-18 17:18:45,0.019s,PASSED
,,,,,,
Test Cases/ITSupporter/22UpdateIsBusyFalse,,,2019-02-18 17:18:45,2019-02-18 17:18:46,0.320s,FAILED
"a = sendRequest(findTestObject(""ITSupporter/22UpdateIsBusyFalse""))",,,2019-02-18 17:18:45,2019-02-18 17:18:46,0.089s,PASSED
"verifyResponseStatusCode(a, 200)",,,2019-02-18 17:18:46,2019-02-18 17:18:46,0.002s,PASSED
"verifyElementPropertyValue(a, ""IsError"", false)",,,2019-02-18 17:18:46,2019-02-18 17:18:46,0.019s,FAILED
,,,,,,
Test Cases/ITSupporter/23ViewAllFeedBack,,,2019-02-18 17:18:46,2019-02-18 17:18:46,0.210s,PASSED
"a = sendRequest(findTestObject(""ITSupporter/23ViewAllFeedBack""))",,,2019-02-18 17:18:46,2019-02-18 17:18:46,0.045s,PASSED
"verifyResponseStatusCode(a, 200)",,,2019-02-18 17:18:46,2019-02-18 17:18:46,0.001s,PASSED
"verifyElementPropertyValue(a, ""IsError"", false)",,,2019-02-18 17:18:46,2019-02-18 17:18:46,0.018s,PASSED
,,,,,,
Test Cases/ITSupporter/24CheckDeviceInfoByCode1,,,2019-02-18 17:18:46,2019-02-18 17:18:46,0.241s,PASSED
"a = sendRequest(findTestObject(""ITSupporter/24CheckDeviceInfoByCode""))",,,2019-02-18 17:18:46,2019-02-18 17:18:46,0.042s,PASSED
"verifyResponseStatusCode(a, 200)",,,2019-02-18 17:18:46,2019-02-18 17:18:46,0.001s,PASSED
"verifyElementPropertyValue(a, ""IsError"", false)",,,2019-02-18 17:18:46,2019-02-18 17:18:46,0.019s,PASSED
