Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/ITSupporter/17UpdateStatusIT,,,2019-02-18 16:48:00,2019-02-18 16:48:00,0.270s,PASSED
"a = sendRequest(findTestObject(""ITSupporter/17UpdateStatusIT""))",,,2019-02-18 16:48:00,2019-02-18 16:48:00,0.061s,PASSED
"verifyResponseStatusCode(a, 200)",,,2019-02-18 16:48:00,2019-02-18 16:48:00,0.002s,PASSED
"verifyElementPropertyValue(a, ""IsError"", false)",,,2019-02-18 16:48:00,2019-02-18 16:48:00,0.015s,PASSED
,,,,,,
Test Cases/ITSupporter/18UpdateStartTime,,,2019-02-18 16:48:00,2019-02-18 16:48:00,0.221s,PASSED
"a = sendRequest(findTestObject(""ITSupporter/18UpdateStartTime""))",,,2019-02-18 16:48:00,2019-02-18 16:48:00,0.058s,PASSED
"verifyResponseStatusCode(a, 200)",,,2019-02-18 16:48:00,2019-02-18 16:48:00,0.002s,PASSED
"verifyElementPropertyValue(a, ""IsError"", false)",,,2019-02-18 16:48:00,2019-02-18 16:48:00,0.021s,PASSED
,,,,,,
Test Cases/ITSupporter/19UpdateEndTime,,,2019-02-18 16:48:00,2019-02-18 16:48:01,0.461s,PASSED
"a = sendRequest(findTestObject(""ITSupporter/19UpdateEndTime""))",,,2019-02-18 16:48:01,2019-02-18 16:48:01,0.128s,PASSED
"verifyResponseStatusCode(a, 200)",,,2019-02-18 16:48:01,2019-02-18 16:48:01,0.001s,PASSED
"verifyElementPropertyValue(a, ""IsError"", false)",,,2019-02-18 16:48:01,2019-02-18 16:48:01,0.018s,PASSED
,,,,,,
Test Cases/ITSupporter/20GetIsOnline,,,2019-02-18 16:48:01,2019-02-18 16:48:01,0.256s,PASSED
"a = sendRequest(findTestObject(""ITSupporter/20GetIsOnline""))",,,2019-02-18 16:48:01,2019-02-18 16:48:01,0.049s,PASSED
"verifyResponseStatusCode(a, 200)",,,2019-02-18 16:48:01,2019-02-18 16:48:01,0.001s,PASSED
"verifyElementPropertyValue(a, ""IsError"", false)",,,2019-02-18 16:48:01,2019-02-18 16:48:01,0.033s,PASSED
,,,,,,
Test Cases/ITSupporter/21GetIsBusy,,,2019-02-18 16:48:01,2019-02-18 16:48:01,0.236s,PASSED
"a = sendRequest(findTestObject(""ITSupporter/21GetIsBusy""))",,,2019-02-18 16:48:01,2019-02-18 16:48:01,0.069s,PASSED
"verifyResponseStatusCode(a, 200)",,,2019-02-18 16:48:01,2019-02-18 16:48:01,0.001s,PASSED
"verifyElementPropertyValue(a, ""IsError"", false)",,,2019-02-18 16:48:01,2019-02-18 16:48:01,0.020s,PASSED
,,,,,,
Test Cases/ITSupporter/22UpdateIsBusyFalse,,,2019-02-18 16:48:01,2019-02-18 16:48:02,0.361s,FAILED
"a = sendRequest(findTestObject(""ITSupporter/22UpdateIsBusyFalse""))",,,2019-02-18 16:48:02,2019-02-18 16:48:02,0.073s,PASSED
"verifyResponseStatusCode(a, 200)",,,2019-02-18 16:48:02,2019-02-18 16:48:02,0.002s,PASSED
"verifyElementPropertyValue(a, ""IsError"", false)",,,2019-02-18 16:48:02,2019-02-18 16:48:02,0.026s,FAILED
,,,,,,
Test Cases/ITSupporter/23ViewAllFeedBack,,,2019-02-18 16:48:02,2019-02-18 16:48:02,0.302s,PASSED
"a = sendRequest(findTestObject(""ITSupporter/23ViewAllFeedBack""))",,,2019-02-18 16:48:02,2019-02-18 16:48:02,0.087s,PASSED
"verifyResponseStatusCode(a, 200)",,,2019-02-18 16:48:02,2019-02-18 16:48:02,0.001s,PASSED
"verifyElementPropertyValue(a, ""IsError"", false)",,,2019-02-18 16:48:02,2019-02-18 16:48:02,0.017s,PASSED
,,,,,,
Test Cases/ITSupporter/24CheckDeviceInfoByCode1,,,2019-02-18 16:48:02,2019-02-18 16:48:02,0.295s,PASSED
"a = sendRequest(findTestObject(""ITSupporter/24CheckDeviceInfoByCode""))",,,2019-02-18 16:48:02,2019-02-18 16:48:02,0.077s,PASSED
"verifyResponseStatusCode(a, 200)",,,2019-02-18 16:48:02,2019-02-18 16:48:02,0.002s,PASSED
"verifyElementPropertyValue(a, ""IsError"", false)",,,2019-02-18 16:48:02,2019-02-18 16:48:02,0.021s,PASSED
